order_id,product_id,quantity,discount,sales_amount,cost_amount,profit_amount
ORD008300,PRD00328,1,0.0,428.69,291.51,137.18
ORD008891,PRD00041,1,0.0,3639.08,2474.57,1164.51
ORD028425,PRD00038,1,0.0,61625.0,41905.0,19720.0
ORD012437,PRD00236,1,0.15,8847.32,7077.85,1769.47
ORD025598,PRD00381,1,0.3,2020.96,1963.22,57.74
ORD056512,PRD00217,1,0.05,8627.7,6175.62,2452.08
ORD032683,PRD00112,1,0.0,4466.99,3037.55,1429.44
ORD001862,PRD00301,1,0.0,649.48,441.65,207.83
ORD014103,PRD00335,1,0.1,6268.9,4736.51,1532.39
ORD057957,PRD00469,1,0.1,1897.33,1433.54,463.79
ORD029001,PRD00255,1,0.0,1012.04,688.19,323.85
ORD019780,PRD00052,1,0.0,1582.99,1076.43,506.56
ORD055711,PRD00103,2,0.05,5659.83,4051.25,1608.58
ORD046230,PRD00363,2,0.0,11072.64,7529.4,3543.24
ORD053731,PRD00143,2,0.0,4247.58,2888.35,1359.23
ORD044576,PRD00206,2,0.0,24225.32,16473.22,7752.1
ORD033532,PRD00183,4,0.0,12455.08,8469.45,3985.63
ORD002931,PRD00285,1,0.0,900.25,612.17,288.08
ORD004095,PRD00010,1,0.1,74515.9,56300.9,18215.0
ORD048891,PRD00181,1,0.0,12416.6,8443.29,3973.31
ORD031770,PRD00358,1,0.05,2701.32,1933.58,767.74
ORD057265,PRD00309,1,0.05,826.16,591.36,234.8
ORD024021,PRD00266,4,0.3,997.95,969.44,28.51
ORD051172,PRD00271,1,0.15,509.22,407.37,101.85
ORD051674,PRD00311,1,0.0,427.92,290.99,136.93
ORD024403,PRD00142,1,0.1,2961.66,2237.7,723.96
ORD058876,PRD00105,1,0.15,2325.32,1860.26,465.06
ORD036508,PRD00244,1,0.15,10955.32,8764.25,2191.07
ORD029911,PRD00308,2,0.0,1187.8,807.7,380.1
ORD025145,PRD00136,2,0.0,2226.44,1513.98,712.46
ORD025701,PRD00491,2,0.0,4261.84,2947.85,1313.99
ORD058790,PRD00051,2,0.0,2085.42,1418.09,667.33
ORD038152,PRD00222,1,0.0,10628.71,7227.52,3401.19
ORD046179,PRD00096,2,0.0,8566.689999999999,6765.16,1801.53
ORD058787,PRD00248,1,0.05,5752.18,4117.35,1634.83
ORD018732,PRD00388,1,0.0,912.72,620.65,292.07
ORD036393,PRD00343,1,0.05,5795.69,4148.5,1647.19
ORD010903,PRD00423,1,0.0,1856.81,1262.63,594.18
ORD055655,PRD00424,1,0.0,1194.38,812.18,382.2
ORD027412,PRD00332,1,0.0,1099.52,747.67,351.85
ORD050847,PRD00110,1,0.15,2763.12,2210.5,552.62
ORD009586,PRD00297,1,0.0,661.39,449.75,211.64
ORD002227,PRD00465,1,0.0,849.09,577.38,271.71
ORD002535,PRD00320,1,0.0,1122.55,763.33,359.22
ORD036105,PRD00213,5,0.0,43446.810000000005,80342.44,-36895.63
ORD028292,PRD00087,1,0.0,3808.26,2589.62,1218.64
ORD029905,PRD00141,1,0.0,3319.01,2256.93,1062.08
ORD005664,PRD00113,1,0.15,629.69,503.75,125.94
ORD009100,PRD00149,1,0.0,1798.5,1222.98,575.52
ORD012092,PRD00488,1,0.15,691.55,553.24,138.31
ORD047272,PRD00459,2,0.0,1025.56,697.38,328.18
ORD008101,PRD00388,1,0.0,912.72,620.65,292.07
ORD056443,PRD00372,1,0.1,12354.52,9334.53,3019.99
ORD011810,PRD00381,1,0.0,2887.09,1963.22,923.87
ORD048738,PRD00145,1,0.15,1796.96,1437.57,359.39
ORD037338,PRD00123,1,0.3,1100.53,1069.08,31.45
ORD024777,PRD00097,1,0.15,3909.81,3127.85,781.96
ORD008779,PRD00416,1,0.0,1181.22,803.23,377.99
ORD043479,PRD00400,1,0.05,12122.38,8677.07,3445.31
ORD029003,PRD00303,1,0.15,763.18,610.54,152.64
ORD055750,PRD00145,1,0.05,2008.37,1437.57,570.8
ORD057223,PRD00240,1,0.05,13117.31,9389.23,3728.08
ORD018993,PRD00160,1,0.0,2633.33,1790.66,842.67
ORD058051,PRD00027,1,0.0,46586.01,31678.49,14907.52
ORD035496,PRD00332,3,0.0,1893.83,2243.02,-349.19
ORD017254,PRD00291,1,0.0,298.12,202.72,95.4
ORD050051,PRD00245,1,0.05,1628.1,1165.38,462.72
ORD020949,PRD00442,1,0.0,1365.12,928.28,436.84
ORD003183,PRD00209,2,0.0,23646.12,16079.36,7566.76
ORD002413,PRD00242,1,0.15,7127.93,5702.34,1425.59
ORD027851,PRD00042,2,0.1,86966.48,65708.01,21258.47
ORD053305,PRD00195,1,0.1,10349.77,7819.82,2529.95
ORD058229,PRD00415,1,0.05,8830.42,6320.72,2509.7
ORD055478,PRD00437,1,0.0,1592.59,1082.96,509.63
ORD025101,PRD00368,1,0.0,8192.81,5571.11,2621.7
ORD026649,PRD00122,3,0.0,8566.689999999999,7462.95,1103.74
ORD003808,PRD00077,2,0.0,95792.42,65138.85,30653.57
ORD020792,PRD00362,1,0.1,8476.42,6404.4,2072.02
ORD025192,PRD00092,1,0.0,2341.09,1591.94,749.15
ORD048171,PRD00483,1,0.05,2002.32,1433.24,569.08
ORD051573,PRD00225,1,0.0,14829.55,10084.09,4745.46
ORD022119,PRD00011,1,0.0,66954.57,45529.11,21425.46
ORD029808,PRD00416,1,0.0,1181.22,803.23,377.99
ORD008864,PRD00494,5,0.0,4261.84,4586.26,-324.42
ORD033375,PRD00412,3,0.0,18468.03,12558.26,5909.77
ORD058481,PRD00359,3,0.1,26978.425000000003,21630.73,5347.7
ORD055400,PRD00257,1,0.0,579.28,393.91,185.37
ORD008744,PRD00475,2,0.2,3961.36,3367.16,594.2
ORD000857,PRD00362,1,0.0,9418.24,6404.4,3013.84
ORD001927,PRD00039,1,0.0,42478.32,28885.26,13593.06
ORD039516,PRD00289,2,0.0,1893.83,1355.88,537.95
ORD026001,PRD00288,1,0.1,628.09,474.56,153.53
ORD057067,PRD00218,3,0.15,32012.67,25610.14,6402.53
ORD009403,PRD00477,1,0.0,989.23,672.68,316.55
ORD038877,PRD00064,2,0.0,41921.58,28506.67,13414.91
ORD032813,PRD00195,1,0.0,11499.74,7819.82,3679.92
ORD002813,PRD00419,1,0.2,726.87,617.84,109.03
ORD052700,PRD00398,2,0.2,20980.99,17833.84,3147.15
ORD023567,PRD00355,5,0.0,11221.05,7630.31,3590.74
ORD055894,PRD00119,4,0.0,8566.689999999999,6660.19,1906.5
ORD044109,PRD00360,2,0.15,8883.06,7106.45,1776.61
ORD014629,PRD00467,1,0.1,1850.02,1397.79,452.23
ORD036193,PRD00219,3,0.0,39298.71,26723.12,12575.59
ORD054055,PRD00419,1,0.0,908.59,617.84,290.75
ORD019730,PRD00083,1,0.3,39713.67,38578.99,1134.68
ORD057361,PRD00037,1,0.0,11045.04,7510.63,3534.41
ORD052937,PRD00186,2,0.15,22615.29,18092.23,4523.06
ORD036092,PRD00008,5,0.1,7166.61,5414.77,1751.84
ORD045108,PRD00063,1,0.05,48246.81,34534.56,13712.25
ORD014406,PRD00068,2,0.0,145251.22,99418.72,45832.5
ORD054705,PRD00072,2,0.15,121324.73,97059.79,24264.94
ORD040830,PRD00296,3,0.3,922.59,896.23,26.36
ORD047019,PRD00245,1,0.0,1713.79,1165.38,548.41
ORD030193,PRD00150,1,0.0,1900.28,1292.19,608.09
ORD034820,PRD00397,1,0.2,6312.67,5365.77,946.9
ORD049520,PRD00229,1,0.0,19952.3,13567.56,6384.74
ORD001026,PRD00322,1,0.15,858.42,686.73,171.69
ORD035842,PRD00191,1,0.05,15018.28,10749.93,4268.35
ORD019482,PRD00056,1,0.15,26812.61,21450.09,5362.52
ORD006882,PRD00110,1,0.0,3250.73,2210.5,1040.23
ORD000536,PRD00119,1,0.0,2448.6,1665.05,783.55
ORD018649,PRD00293,2,0.0,1651.84,1123.25,528.59
ORD028529,PRD00318,1,0.0,200.0,136.0,64.0
ORD010054,PRD00479,3,0.0,2003.7,1362.52,641.18
ORD003797,PRD00435,2,0.0,1980.82,1346.96,633.86
ORD010245,PRD00159,1,0.1,705.41,532.98,172.43
ORD036695,PRD00493,1,0.05,1854.82,1327.66,527.16
ORD039918,PRD00036,1,0.0,24075.91,16371.62,7704.29
ORD005598,PRD00087,1,0.0,3808.26,2589.62,1218.64
ORD054349,PRD00199,1,0.0,17514.11,11909.59,5604.52
ORD012340,PRD00254,1,0.05,441.94,316.34,125.6
ORD035786,PRD00158,2,0.1,6290.91,4753.13,1537.78
ORD017900,PRD00351,1,0.0,8605.81,5851.95,2753.86
ORD048613,PRD00394,1,0.0,4190.63,2849.63,1341.0
ORD035424,PRD00454,1,0.1,1292.05,976.21,315.84
ORD014571,PRD00326,1,0.0,25.47,17.32,8.15
ORD010297,PRD00251,1,0.1,968.71,731.91,236.8
ORD027177,PRD00233,1,0.05,1976.47,1414.73,561.74
ORD028649,PRD00114,1,0.0,1841.65,1252.32,589.33
ORD056877,PRD00225,1,0.0,14829.55,10084.09,4745.46
ORD022451,PRD00200,2,0.0,20794.68,14140.38,6654.3
ORD009258,PRD00380,1,0.0,846.49,575.61,270.88
ORD045074,PRD00397,1,0.0,7890.84,5365.77,2525.07
ORD041333,PRD00204,2,0.1,39493.94,29839.87,9654.07
ORD016761,PRD00030,1,0.15,1854.46,1483.57,370.89
ORD039558,PRD00492,4,0.0,1757.24,1194.92,562.32
ORD005051,PRD00425,2,0.05,3425.36,2451.84,973.52
ORD030273,PRD00090,3,0.0,4429.26,3011.9,1417.36
ORD031051,PRD00115,1,0.0,1646.03,1119.3,526.73
ORD009217,PRD00245,2,0.0,3427.58,2330.75,1096.83
ORD012403,PRD00345,1,0.05,13489.77,9655.84,3833.93
ORD054482,PRD00084,1,0.0,1734.52,1179.47,555.05
ORD010720,PRD00158,1,0.15,2970.71,2376.57,594.14
ORD033513,PRD00198,1,0.0,9135.92,6212.43,2923.49
ORD004955,PRD00243,1,0.0,20025.18,13617.12,6408.06
ORD043841,PRD00441,1,0.05,1125.51,805.63,319.88
ORD059687,PRD00474,1,0.0,1570.86,1068.18,502.68
ORD057499,PRD00196,1,0.0,4407.23,2996.92,1410.31
ORD031023,PRD00213,1,0.0,23630.13,16068.49,7561.64
ORD013194,PRD00278,1,0.0,587.75,399.67,188.08
ORD034056,PRD00433,5,0.0,4261.84,7148.53,-2886.69
ORD053977,PRD00285,2,0.0,1800.5,1224.34,576.16
ORD027907,PRD00433,2,0.0,4205.02,2859.41,1345.61
ORD021109,PRD00402,1,0.0,14169.23,9635.08,4534.15
ORD051862,PRD00362,1,0.3,6592.77,6404.4,188.37
ORD019508,PRD00128,1,0.0,3402.59,2313.76,1088.83
ORD006252,PRD00123,2,0.05,2987.14,2138.16,848.98
ORD052095,PRD00404,3,0.0,25750.65,17510.44,8240.21
ORD047539,PRD00492,1,0.2,351.45,298.73,52.72
ORD001740,PRD00109,1,0.0,4592.14,3122.66,1469.48
ORD028282,PRD00457,1,0.2,694.13,590.01,104.12
ORD033460,PRD00484,1,0.1,1487.89,1124.18,363.71
ORD034291,PRD00086,1,0.05,364.77,261.1,103.67
ORD010257,PRD00232,1,0.05,5116.37,3662.24,1454.13
ORD016612,PRD00259,1,0.1,800.51,604.83,195.68
ORD044751,PRD00296,1,0.0,439.33,298.74,140.59
ORD059565,PRD00405,1,0.05,1841.94,1318.44,523.5
ORD026441,PRD00043,2,0.0,43879.6,29838.13,14041.47
ORD036198,PRD00150,1,0.0,1900.28,1292.19,608.09
ORD005249,PRD00079,1,0.0,76357.16,51922.87,24434.29
ORD041048,PRD00222,1,0.1,9565.84,7227.52,2338.32
ORD057203,PRD00377,1,0.0,3872.6,2633.37,1239.23
ORD051701,PRD00022,1,0.0,34192.01,23250.57,10941.44
ORD054968,PRD00376,2,0.0,26978.425000000003,18380.64,8597.79
ORD025306,PRD00259,1,0.0,889.45,604.83,284.62
ORD031990,PRD00188,2,0.0,16403.9,11154.65,5249.25
ORD025794,PRD00429,1,0.0,683.77,464.96,218.81
ORD034443,PRD00157,1,0.1,4207.04,3178.65,1028.39
ORD058191,PRD00045,4,0.2,81082.91,68920.48,12162.43
ORD023392,PRD00448,2,0.1,1732.43,1308.95,423.48
ORD031735,PRD00275,1,0.1,229.88,173.69,56.19
ORD003060,PRD00075,1,0.1,75151.91,56781.44,18370.47
ORD049866,PRD00075,1,0.0,83502.12,56781.44,26720.68
ORD054162,PRD00020,1,0.0,18466.31,12557.09,5909.22
ORD036202,PRD00251,1,0.1,968.71,731.91,236.8
ORD030295,PRD00211,2,0.1,36647.57,27689.27,8958.3
ORD036813,PRD00026,2,0.3,70401.35,68389.88,2011.47
ORD038942,PRD00291,1,0.1,268.31,202.72,65.59
ORD057711,PRD00187,1,0.0,500.44,340.3,160.14
ORD026155,PRD00188,1,0.0,8201.95,5577.33,2624.62
ORD018927,PRD00174,1,0.0,22318.94,15176.88,7142.06
ORD012292,PRD00103,1,0.05,2829.92,2025.62,804.3
ORD035666,PRD00417,2,0.15,3727.91,2982.33,745.58
ORD033427,PRD00168,1,0.0,23286.97,15835.14,7451.83
ORD007785,PRD00406,2,0.0,26978.425000000003,18873.01,8105.42
ORD008918,PRD00472,1,0.0,786.66,534.93,251.73
ORD030366,PRD00156,1,0.0,1474.33,1002.54,471.79
ORD041216,PRD00198,2,0.0,18271.84,12424.85,5846.99
ORD047645,PRD00365,2,0.0,3691.1,2509.95,1181.15
ORD027430,PRD00113,2,0.05,1407.54,1007.5,400.04
ORD037552,PRD00154,1,0.1,2060.77,1557.02,503.75
ORD000975,PRD00498,1,0.0,1537.51,1045.51,492.0
ORD022211,PRD00310,2,0.0,1374.6,934.73,439.87
ORD015456,PRD00010,1,0.05,78655.67,56300.9,22354.77
ORD049845,PRD00114,1,0.15,1565.4,1252.32,313.08
ORD000621,PRD00246,1,0.05,2180.35,1560.67,619.68
ORD017763,PRD00078,2,0.2,39079.15,33217.28,5861.87
ORD045220,PRD00183,1,0.0,3113.77,2117.36,996.41
ORD009953,PRD00080,2,0.15,128473.39,102778.71,25694.68
ORD052828,PRD00101,1,0.15,1520.52,1216.42,304.1
ORD029855,PRD00086,2,0.0,767.94,522.2,245.74
ORD047458,PRD00340,1,0.3,4031.03,3915.85,115.18
ORD031071,PRD00039,1,0.0,42478.32,28885.26,13593.06
ORD041002,PRD00434,1,0.1,1175.04,887.81,287.23
ORD046349,PRD00126,5,0.15,4733.06,3786.44,946.62
ORD030365,PRD00239,1,0.0,7108.32,4833.66,2274.66
ORD048452,PRD00387,4,0.0,26978.425000000003,22212.09,4766.34
ORD059090,PRD00172,3,0.05,43446.810000000005,44264.35,-817.54
ORD057468,PRD00317,2,0.15,1618.91,1295.13,323.78
ORD030434,PRD00173,1,0.0,17583.74,11956.94,5626.8
ORD002029,PRD00294,1,0.0,464.79,316.06,148.73
ORD047822,PRD00383,2,0.0,13283.52,9032.79,4250.73
ORD013032,PRD00388,1,0.05,867.08,620.65,246.43
ORD039313,PRD00052,1,0.0,1582.99,1076.43,506.56
ORD058410,PRD00250,2,0.0,388.66,264.29,124.37
ORD049393,PRD00033,1,0.15,62475.47,49980.37,12495.1
ORD007281,PRD00080,1,0.0,75572.58,51389.35,24183.23
ORD015417,PRD00010,1,0.0,82795.44,56300.9,26494.54
ORD035516,PRD00066,1,0.0,69580.09,47314.46,22265.63
ORD034032,PRD00268,1,0.15,428.63,342.9,85.73
ORD021913,PRD00338,1,0.0,6487.24,4411.32,2075.92
ORD015447,PRD00118,1,0.05,3722.8,2664.74,1058.06
ORD002513,PRD00101,2,0.0,3577.7,2432.84,1144.86
ORD051558,PRD00191,1,0.1,14227.85,10749.93,3477.92
ORD023641,PRD00391,1,0.0,6279.4,4269.99,2009.41
ORD059248,PRD00492,1,0.2,351.45,298.73,52.72
ORD024888,PRD00272,1,0.05,1060.83,759.33,301.5
ORD043531,PRD00211,1,0.05,19341.77,13844.64,5497.13
ORD057028,PRD00251,1,0.15,914.89,731.91,182.98
ORD024631,PRD00249,1,0.1,10503.29,7935.82,2567.47
ORD043228,PRD00012,1,0.1,75232.24,56842.14,18390.1
ORD033203,PRD00248,1,0.0,6054.93,4117.35,1937.58
ORD011656,PRD00225,5,0.0,43446.810000000005,50420.47,-6973.66
ORD006707,PRD00210,1,0.0,538.08,365.89,172.19
ORD004571,PRD00416,2,0.0,2362.44,1606.46,755.98
ORD049549,PRD00053,1,0.0,41725.2,28373.14,13352.06
ORD013678,PRD00315,1,0.15,630.29,504.23,126.06
ORD031592,PRD00293,1,0.0,825.92,561.63,264.29
ORD007198,PRD00414,1,0.0,11106.9,7552.69,3554.21
ORD017919,PRD00223,1,0.1,15894.79,12009.4,3885.39
ORD045181,PRD00214,1,0.0,6178.14,4201.14,1977.0
ORD057701,PRD00312,1,0.0,424.18,288.44,135.74
ORD051148,PRD00498,1,0.0,1537.51,1045.51,492.0
ORD007454,PRD00016,1,0.05,19374.59,13868.13,5506.46
ORD043835,PRD00409,1,0.05,9235.1,6610.39,2624.71
ORD027436,PRD00080,1,0.0,75572.58,51389.35,24183.23
ORD000103,PRD00393,1,0.0,1303.89,886.65,417.24
ORD013886,PRD00105,1,0.0,2735.67,1860.26,875.41
ORD001723,PRD00387,1,0.0,8166.21,5553.02,2613.19
ORD017179,PRD00207,1,0.1,13440.64,10155.15,3285.49
ORD043359,PRD00425,1,0.0,1802.82,1225.92,576.9
ORD059966,PRD00445,3,0.15,402.31,321.85,80.46
ORD045847,PRD00072,1,0.0,71367.49,48529.89,22837.6
ORD029368,PRD00142,1,0.0,3290.73,2237.7,1053.03
ORD058271,PRD00346,4,0.0,26978.425000000003,36656.73,-9678.3
ORD052846,PRD00279,1,0.0,455.69,309.87,145.82
ORD029981,PRD00223,2,0.0,35321.76,24018.8,11302.96
ORD009701,PRD00279,1,0.0,455.69,309.87,145.82
ORD046455,PRD00216,1,0.0,21979.75,14946.23,7033.52
ORD048101,PRD00220,1,0.0,24205.72,16459.89,7745.83
ORD010273,PRD00425,3,0.0,4261.84,3677.75,584.09
ORD016005,PRD00033,3,0.05,145251.22,149941.12,-4689.9
ORD046968,PRD00265,3,0.15,1518.83,1215.06,303.77
ORD041147,PRD00174,1,0.0,22318.94,15176.88,7142.06
ORD034212,PRD00400,1,0.0,12760.4,8677.07,4083.33
ORD031530,PRD00126,1,0.0,1113.66,757.29,356.37
ORD036008,PRD00297,1,0.0,661.39,449.75,211.64
ORD033574,PRD00186,1,0.05,12637.95,9046.11,3591.84
ORD013484,PRD00033,1,0.0,73500.55,49980.37,23520.18
ORD049186,PRD00301,1,0.0,649.48,441.65,207.83
ORD031490,PRD00248,1,0.0,6054.93,4117.35,1937.58
ORD039364,PRD00336,1,0.1,1274.88,963.24,311.64
ORD024476,PRD00306,1,0.0,467.01,317.57,149.44
ORD008130,PRD00333,1,0.0,4271.45,2904.59,1366.86
ORD021858,PRD00490,1,0.05,2067.93,1480.2,587.73
ORD033922,PRD00160,1,0.15,2238.33,1790.66,447.67
ORD021945,PRD00373,1,0.0,7546.15,5131.38,2414.77
ORD058533,PRD00494,2,0.0,2697.8,1834.5,863.3
ORD001085,PRD00305,1,0.0,423.66,288.09,135.57
ORD019890,PRD00367,1,0.1,6613.6,4996.94,1616.66
ORD003098,PRD00242,1,0.05,7966.51,5702.34,2264.17
ORD054549,PRD00363,1,0.05,5259.5,3764.7,1494.8
ORD025121,PRD00316,1,0.15,611.74,489.4,122.34
ORD048582,PRD00473,1,0.0,1785.71,1214.28,571.43
ORD058882,PRD00121,1,0.05,3526.74,2524.4,1002.34
ORD016220,PRD00006,1,0.0,79838.37,54290.09,25548.28
ORD044310,PRD00149,1,0.0,1798.5,1222.98,575.52
ORD039976,PRD00376,1,0.0,13515.18,9190.32,4324.86
ORD053047,PRD00182,5,0.0,43446.810000000005,48865.14,-5418.33
ORD004477,PRD00290,1,0.0,213.11,144.91,68.2
ORD029653,PRD00202,1,0.0,23525.13,15997.09,7528.04
ORD003073,PRD00498,2,0.0,3075.02,2091.01,984.01
ORD007528,PRD00365,1,0.0,1845.55,1254.97,590.58
ORD018945,PRD00317,1,0.05,904.68,647.56,257.12
ORD054357,PRD00362,1,0.0,9418.24,6404.4,3013.84
ORD034649,PRD00143,1,0.05,2017.6,1444.18,573.42
ORD048971,PRD00172,1,0.0,21698.21,14754.78,6943.43
ORD002999,PRD00265,1,0.05,565.84,405.02,160.82
ORD016059,PRD00371,2,0.0,20828.68,14163.5,6665.18
ORD055062,PRD00257,1,0.0,579.28,393.91,185.37
ORD018427,PRD00090,3,0.0,4429.26,3011.9,1417.36
ORD004967,PRD00490,1,0.0,2176.77,1480.2,696.57
ORD015917,PRD00256,2,0.0,322.64,219.4,103.24
ORD031813,PRD00021,1,0.0,82445.08,56062.65,26382.43
ORD029124,PRD00334,3,0.1,26978.425000000003,20406.51,6571.92
ORD035071,PRD00202,1,0.15,19996.36,15997.09,3999.27
ORD012637,PRD00324,2,0.05,1363.65,976.09,387.56
ORD019687,PRD00209,4,0.0,43446.810000000005,32158.72,11288.09
ORD003975,PRD00154,2,0.0,4579.48,3114.05,1465.43
ORD045207,PRD00062,1,0.15,35796.49,28637.19,7159.3
ORD056805,PRD00137,1,0.05,498.68,356.95,141.73
ORD057088,PRD00122,1,0.15,3109.56,2487.65,621.91
ORD059347,PRD00159,1,0.15,666.22,532.98,133.24
ORD032484,PRD00173,1,0.2,14066.99,11956.94,2110.05
ORD048600,PRD00286,1,0.0,882.42,600.05,282.37
ORD020592,PRD00221,4,0.05,38781.96,27759.72,11022.24
ORD034544,PRD00145,2,0.0,4228.14,2875.14,1353.0
ORD057325,PRD00471,1,0.05,451.13,322.91,128.22
ORD023171,PRD00468,2,0.05,3637.13,2603.42,1033.71
ORD056683,PRD00120,2,0.0,4465.54,3036.57,1428.97
ORD036646,PRD00475,1,0.05,2352.06,1683.58,668.48
ORD005494,PRD00407,1,0.0,11960.62,8133.22,3827.4
ORD019122,PRD00344,3,0.0,5035.14,3423.9,1611.24
ORD028294,PRD00137,1,0.15,446.19,356.95,89.24
ORD008504,PRD00140,1,0.1,3162.88,2389.73,773.15
ORD000058,PRD00021,1,0.0,82445.08,56062.65,26382.43
ORD019010,PRD00411,4,0.1,26978.425000000003,36154.54,-9176.11
ORD038160,PRD00006,1,0.05,75846.45,54290.09,21556.36
ORD045923,PRD00179,1,0.05,18499.37,13241.65,5257.72
ORD026111,PRD00308,2,0.0,1187.8,807.7,380.1
ORD009293,PRD00048,1,0.0,75974.85,51662.9,24311.95
ORD045534,PRD00423,2,0.3,2599.53,2525.26,74.27
ORD052650,PRD00160,1,0.1,2370.0,1790.66,579.34
ORD053103,PRD00143,1,0.1,1911.41,1444.18,467.23
ORD046376,PRD00447,5,0.2,4261.84,6293.43,-2031.59
ORD050796,PRD00214,1,0.0,6178.14,4201.14,1977.0
ORD032445,PRD00190,1,0.0,17445.89,11863.21,5582.68
ORD040488,PRD00051,2,0.0,2085.42,1418.09,667.33
ORD009914,PRD00108,1,0.0,2272.39,1545.23,727.16
ORD015449,PRD00378,1,0.05,2615.77,1872.34,743.43
ORD036435,PRD00158,2,0.0,6989.9,4753.13,2236.77
ORD049551,PRD00350,2,0.0,883.44,600.74,282.7
ORD041494,PRD00489,4,0.0,2450.48,1666.33,784.15
ORD017269,PRD00300,1,0.0,216.74,147.38,69.36
ORD010271,PRD00475,2,0.0,4261.84,3367.16,894.68
ORD023653,PRD00174,2,0.1,40174.09,30353.76,9820.33
ORD016927,PRD00246,1,0.0,2295.11,1560.67,734.44
ORD032644,PRD00197,1,0.05,8514.37,6094.49,2419.88
ORD030385,PRD00343,2,0.0,12201.46,8296.99,3904.47
ORD026340,PRD00345,2,0.0,26978.425000000003,19311.67,7666.76
ORD036995,PRD00056,1,0.0,31544.25,21450.09,10094.16
ORD034631,PRD00011,2,0.0,133909.14,91058.22,42850.92
ORD034041,PRD00198,1,0.1,8222.33,6212.43,2009.9
ORD050903,PRD00109,2,0.2,7347.42,6245.31,1102.11
ORD053564,PRD00186,1,0.0,13303.11,9046.11,4257.0
ORD035331,PRD00216,3,0.0,43446.810000000005,44838.69,-1391.88
ORD002839,PRD00299,1,0.0,760.7,517.28,243.42
ORD033504,PRD00244,1,0.15,10955.32,8764.25,2191.07
ORD035242,PRD00436,1,0.3,1371.83,1332.64,39.19
ORD028668,PRD00043,2,0.0,43879.6,29838.13,14041.47
ORD023134,PRD00305,1,0.0,423.66,288.09,135.57
ORD011605,PRD00056,2,0.0,63088.5,42900.18,20188.32
ORD039653,PRD00258,2,0.1,1094.69,827.1,267.59
ORD030467,PRD00095,2,0.0,826.62,562.1,264.52
ORD044231,PRD00468,1,0.0,1914.28,1301.71,612.57
ORD000085,PRD00396,5,0.0,10904.45,7415.03,3489.42
ORD053483,PRD00360,1,0.0,5225.33,3553.22,1672.11
ORD020159,PRD00013,2,0.15,88456.75,70765.4,17691.35
ORD055968,PRD00491,1,0.0,2167.54,1473.93,693.61
ORD011647,PRD00252,1,0.1,50.36,38.05,12.31
ORD057677,PRD00408,1,0.15,10787.69,8630.15,2157.54
ORD005181,PRD00473,1,0.05,1696.42,1214.28,482.14
ORD040239,PRD00318,2,0.1,360.0,272.0,88.0
ORD054892,PRD00116,1,0.0,1475.43,1003.29,472.14
ORD002737,PRD00049,1,0.0,11254.51,7653.07,3601.44
ORD010129,PRD00272,1,0.2,893.33,759.33,134.0
ORD044779,PRD00116,1,0.05,1401.66,1003.29,398.37
ORD013344,PRD00434,1,0.1,1175.04,887.81,287.23
ORD032262,PRD00062,1,0.15,35796.49,28637.19,7159.3
ORD042937,PRD00181,1,0.0,12416.6,8443.29,3973.31
ORD009381,PRD00384,3,0.3,9579.26,9305.56,273.7
ORD047045,PRD00297,2,0.15,1124.36,899.49,224.87
ORD024904,PRD00076,1,0.1,19183.35,14494.08,4689.27
ORD013861,PRD00008,2,0.0,3185.16,2165.91,1019.25
ORD000554,PRD00061,2,0.0,108570.3,73827.8,34742.5
ORD044694,PRD00390,2,0.0,3464.18,2355.64,1108.54
ORD028268,PRD00367,1,0.15,6246.17,4996.94,1249.23
ORD023238,PRD00139,1,0.0,4687.08,3187.21,1499.87
ORD032272,PRD00283,1,0.15,491.59,393.27,98.32
ORD049744,PRD00270,1,0.0,1041.3,708.08,333.22
ORD041227,PRD00228,2,0.0,31254.74,21253.22,10001.52
ORD038684,PRD00412,2,0.2,9849.62,8372.17,1477.45
ORD042958,PRD00282,1,0.0,824.17,560.44,263.73
ORD048749,PRD00303,3,0.05,1893.83,1831.63,62.2
ORD045933,PRD00232,1,0.0,5385.65,3662.24,1723.41
ORD015788,PRD00069,3,0.05,6818.31,4880.48,1937.83
ORD033125,PRD00471,2,0.05,902.25,645.82,256.43
ORD004588,PRD00425,2,0.0,3605.64,2451.84,1153.8
ORD029077,PRD00074,1,0.15,19266.4,15413.12,3853.28
ORD036093,PRD00477,1,0.05,939.77,672.68,267.09
ORD040887,PRD00104,2,0.05,6562.7,4697.51,1865.19
ORD052935,PRD00253,1,0.0,648.49,440.97,207.52
ORD048384,PRD00261,1,0.2,334.55,284.37,50.18
ORD054787,PRD00009,1,0.0,52395.26,35628.78,16766.48
ORD029305,PRD00099,2,0.0,8566.689999999999,6586.81,1979.88
ORD009689,PRD00322,2,0.15,1716.83,1373.46,343.37
ORD018652,PRD00159,1,0.1,705.41,532.98,172.43
ORD035036,PRD00086,1,0.0,383.97,261.1,122.87
ORD054155,PRD00038,1,0.05,58543.75,41905.0,16638.75
ORD018500,PRD00346,1,0.05,12802.9,9164.18,3638.72
ORD020162,PRD00126,1,0.0,1113.66,757.29,356.37
ORD003880,PRD00333,1,0.15,3630.73,2904.59,726.14
ORD026934,PRD00394,3,0.0,12571.89,8548.89,4023.0
